Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Cultivar,dev_stage,Collection_Date,AGE,isolate,Ecotype,treatment,replicate,source_name,HOST,collected_by,isolation_source,GEO_Accession (exp),sample_type,lat_lon,strain,BIOMATERIAL_PROVIDER,id,BREED,genotype,sex,disease_stage,disease,infected_with,treatment_time,tree_number,Developmental_stage,temp,env_broad_scale,env_local_scale,env_medium,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,host_tissue_sampled,infection,Development_stage,lab_host,PHENOTYPE,Month,Scientific_Name,ENA_first_public,common_name,cell_type,Host_disease,external_id,INSDC_first_public,INSDC_last_update,population,altitude,replicates,samp_size,isol_growth_condt,geographic_location_(country_and/or_sea),Note,height_or_length,Biological_Replicate,Host_age,sequencer,tissue_type,host_sex,host_subject_id,species_in_sample,sub_species,rootstock,samp_vol_we_dna_ext,scion,collection_method,host_common_name,host_dry_mass,host_genotype,host_height,host_length,host_life_stage,host_phenotype,host_subspecf_genlin,host_symbiont,host_taxid,host_tot_mass,misc_param,neg_cont_type,omics_observ_id,organism_count,oxy_stat_samp,perturbation,pos_cont_type,samp_collect_device,samp_mat_process,samp_store_dur,samp_store_loc,samp_store_temp,source_material_id,biol_stat,host_blood_press_diast,host_blood_press_syst,host_body_habitat,host_body_product,host_body_temp,host_color,Host_diet,host_family_relationship,host_growth_cond,host_last_meal,host_shape,host_substrate,rel_to_oxygen,samp_capt_status,samp_dis_stage,samp_salinity,size_frac,cell_line,geographic_location_(region_and_locality),growth_protocol,insert_size_n (exp)
SRR24507977,RNA-Seq,300,7996806600,SAMN35041235,2400700350,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20292485,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-05-11T00:00:00Z,P3L-3,SRP437095,2023-05-11T14:01:00Z,1,PRJNA971600,P3L-3,leaves,China,Asia,China,Plant,,,,18 weeks,P3L-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24507978,RNA-Seq,300,8079898200,SAMN35041244,2440270545,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20292484,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-05-11T00:00:00Z,P4AL-3,SRP437095,2023-05-11T13:56:00Z,1,PRJNA971600,P4AL-3,leaves,China,Asia,China,Plant,,,,18 weeks,P4AL-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24507979,RNA-Seq,300,8046057000,SAMN35041243,2415984596,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20292483,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-05-11T00:00:00Z,P4AL-2,SRP437095,2023-05-11T13:46:00Z,1,PRJNA971600,P4AL-2,leaves,China,Asia,China,Plant,,,,18 weeks,P4AL-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24507980,RNA-Seq,300,8167020600,SAMN35041234,2522544702,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20292482,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-05-11T00:00:00Z,P3L-2,SRP437095,2023-05-11T13:47:00Z,1,PRJNA971600,P3L-2,leaves,China,Asia,China,Plant,,,,18 weeks,P3L-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24507981,RNA-Seq,300,10269972900,SAMN35041233,3145397516,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20292481,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-05-11T00:00:00Z,P3L-1,SRP437095,2023-05-11T15:36:00Z,1,PRJNA971600,P3L-1,leaves,China,Asia,China,Plant,,,,18 weeks,P3L-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889110,RNA-Seq,300,6675016200,SAMN32397985,2173373585,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847192,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH4.8+Cu-1,SRP414739,2022-12-24T11:58:00Z,1,PRJNA915596,P4.8CR-1,roots,China,Asia,China,Plant,,,,17 weeks,R-pH4.8+Cu-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889111,RNA-Seq,300,7984657500,SAMN32397984,2566200873,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847191,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH3+Cu-3,SRP414739,2022-12-24T11:59:00Z,1,PRJNA915596,P3CR-3,roots,China,Asia,China,Plant,,,,17 weeks,R-pH3+Cu-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889112,RNA-Seq,300,8268919500,SAMN32397983,2689737872,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847190,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH3+Cu-2,SRP414739,2022-12-24T12:02:00Z,1,PRJNA915596,P3CR-2,roots,China,Asia,China,Plant,,,,17 weeks,R-pH3+Cu-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889113,RNA-Seq,300,6808140600,SAMN32397982,2198803239,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847189,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH3+Cu-1,SRP414739,2022-12-24T12:04:00Z,1,PRJNA915596,P3CR-1,roots,China,Asia,China,Plant,,,,17 weeks,R-pH3+Cu-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889114,RNA-Seq,300,8544546900,SAMN32397981,2747704619,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847188,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH4.8-3,SRP414739,2022-12-24T12:03:00Z,1,PRJNA915596,P4.8R-3,roots,China,Asia,China,Plant,,,,17 weeks,R-pH4.8-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889115,RNA-Seq,300,6590432100,SAMN32397980,2117681014,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847187,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH4.8-2,SRP414739,2022-12-24T12:00:00Z,1,PRJNA915596,P4.8R-2,roots,China,Asia,China,Plant,,,,17 weeks,R-pH4.8-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889116,RNA-Seq,300,6851375100,SAMN32397979,2205443493,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847186,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH4.8-1,SRP414739,2022-12-24T12:00:00Z,1,PRJNA915596,P4.8R-1,roots,China,Asia,China,Plant,,,,17 weeks,R-pH4.8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889119,RNA-Seq,300,7472211300,SAMN32397986,2416597227,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847183,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH4.8+Cu-2,SRP414739,2022-12-24T12:04:00Z,1,PRJNA915596,P4.8CR-2,roots,China,Asia,China,Plant,,,,17 weeks,R-pH4.8+Cu-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22889120,RNA-Seq,300,6901150500,SAMN32397977,2213009350,FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18847182,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-02-11T00:00:00Z,R-pH3-2,SRP414739,2022-12-24T11:55:00Z,1,PRJNA915596,P3R-2,roots,China,Asia,China,Plant,,,,17 weeks,R-pH3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24350688,RNA-Seq,300,7041013800,SAMN34378107,2149428429,BEIJING FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20143477,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Alternaria alternata,ILLUMINA,2023-04-29T00:00:00Z,Alternaria alternata Tsa1 mutant,SRP434620,2023-04-29T07:40:00Z,1,PRJNA962067,Transcriptome of Alternaria alternata Tsa1 replicate1,,uncalculated,uncalculated,not applicable,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,Alternaria alternata Tsa1 mutant,missing,,,,citrus,,,,,missing,Tsa1,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24350987,RNA-Seq,300,6649521600,SAMN34378107,2021361976,BEIJING FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20143746,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Alternaria alternata,ILLUMINA,2023-04-29T00:00:00Z,Alternaria alternata Tsa1 mutant,SRP434620,2023-04-29T09:24:00Z,1,PRJNA962067,Transcriptome of Alternaria alternata Tsa1 replicate3,,uncalculated,uncalculated,not applicable,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,Alternaria alternata Tsa1 mutant,missing,,,,citrus,,,,,missing,Tsa1,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24351282,RNA-Seq,300,6953587500,SAMN34378106,2096265529,BEIJING FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20144029,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Alternaria alternata,ILLUMINA,2023-04-29T00:00:00Z,Alternaria alternata Trr1 mutant,SRP434620,2023-04-29T10:57:00Z,1,PRJNA962067,Transcriptome of Alternaria alternata Trr1 replicate1,,uncalculated,uncalculated,not applicable,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,Alternaria alternata Trr1 mutant,missing,,,,citrus,,,,,missing,Trr1,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24351791,RNA-Seq,300,6631106700,SAMN34378104,2011800294,BEIJING FORESTRY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20144523,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Alternaria alternata,ILLUMINA,2023-04-29T00:00:00Z,Alternaria alternata BemA mutant,SRP434620,2023-04-29T17:16:00Z,1,PRJNA962067,Transcriptome of Alternaria alternata BemA replicate1,,uncalculated,uncalculated,not applicable,"MIGS.eu,MIGS/MIMS/MIMARKS.plant-associated",missing,,missing,,Alternaria alternata BemA mutant,missing,,,,citrus,,,,,missing,BemA,,,,,,,,,,,,,missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24400917,RNA-Seq,300,10779383700,SAMN34535384,6293233840,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20188955,DNBSEQ-T7,PAIRED,PCR,TRANSCRIPTOMIC,Neoseiulus californicus,DNBSEQ,2023-05-02T00:00:00Z,"RNA-seq_Starve_adult, biological replicate 3",SRP435565,2023-05-02T12:47:00Z,1,PRJNA966143,RNA-seq_adult_S_rep3,whole body,Japan,Asia,Japan: Ehime,Invertebrate,,,2020-07-02,Adult,"Collected in Uwajima\, Ehime\, Japan",,,Starve,,,Yuji Miyashita,Citrus orchard,,,,,"Takeshi Suzuki\, Nakacho 2-24-16\, Koganei\, Tokyo 184-8588\, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24400918,RNA-Seq,300,14764878300,SAMN34535383,8498513567,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20188954,DNBSEQ-T7,PAIRED,PCR,TRANSCRIPTOMIC,Neoseiulus californicus,DNBSEQ,2023-05-02T00:00:00Z,"RNA-seq_Starve_adult, biological replicate 2",SRP435565,2023-05-02T12:43:00Z,1,PRJNA966143,RNA-seq_adult_S_rep2,whole body,Japan,Asia,Japan: Ehime,Invertebrate,,,2020-07-02,Adult,"Collected in Uwajima\, Ehime\, Japan",,,Starve,,,Yuji Miyashita,Citrus orchard,,,,,"Takeshi Suzuki\, Nakacho 2-24-16\, Koganei\, Tokyo 184-8588\, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24400919,RNA-Seq,300,15168163200,SAMN34535382,8842192246,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20188953,DNBSEQ-T7,PAIRED,PCR,TRANSCRIPTOMIC,Neoseiulus californicus,DNBSEQ,2023-05-02T00:00:00Z,"RNA-seq_Starve_adult, biological replicate 1",SRP435565,2023-05-02T13:02:00Z,1,PRJNA966143,RNA-seq_adult_S_rep1,whole body,Japan,Asia,Japan: Ehime,Invertebrate,,,2020-07-02,Adult,"Collected in Uwajima\, Ehime\, Japan",,,Starve,,,Yuji Miyashita,Citrus orchard,,,,,"Takeshi Suzuki\, Nakacho 2-24-16\, Koganei\, Tokyo 184-8588\, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24400920,RNA-Seq,300,13850084700,SAMN34535381,7779397516,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20188952,DNBSEQ-T7,PAIRED,PCR,TRANSCRIPTOMIC,Neoseiulus californicus,DNBSEQ,2023-05-02T00:00:00Z,"RNA-seq_Non-starve_adult, biological replicate 3",SRP435565,2023-05-02T12:52:00Z,1,PRJNA966143,RNA-seq_adult_NS_rep3,whole body,Japan,Asia,Japan: Ehime,Invertebrate,,,2020-07-02,Adult,"Collected in Uwajima\, Ehime\, Japan",,,Non-starve,,,Yuji Miyashita,Citrus orchard,,,,,"Takeshi Suzuki\, Nakacho 2-24-16\, Koganei\, Tokyo 184-8588\, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24400921,RNA-Seq,300,11343632700,SAMN34535380,7047406611,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20188951,DNBSEQ-T7,PAIRED,PCR,TRANSCRIPTOMIC,Neoseiulus californicus,DNBSEQ,2023-05-02T00:00:00Z,"RNA-seq_Non-starve_adult, biological replicate 2",SRP435565,2023-05-02T12:39:00Z,1,PRJNA966143,RNA-seq_adult_NS_rep2,whole body,Japan,Asia,Japan: Ehime,Invertebrate,,,2020-07-02,Adult,"Collected in Uwajima\, Ehime\, Japan",,,Non-starve,,,Yuji Miyashita,Citrus orchard,,,,,"Takeshi Suzuki\, Nakacho 2-24-16\, Koganei\, Tokyo 184-8588\, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24400922,RNA-Seq,300,10481549100,SAMN34535379,6106970341,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20188950,DNBSEQ-T7,PAIRED,PCR,TRANSCRIPTOMIC,Neoseiulus californicus,DNBSEQ,2023-05-02T00:00:00Z,"RNA-seq_Non-starve_adult, biological replicate 1",SRP435565,2023-05-02T12:45:00Z,1,PRJNA966143,RNA-seq_adult_NS_rep1,whole body,Japan,Asia,Japan: Ehime,Invertebrate,,,2020-07-02,Adult,"Collected in Uwajima\, Ehime\, Japan",,,Non-starve,,,Yuji Miyashita,Citrus orchard,,,,,"Takeshi Suzuki\, Nakacho 2-24-16\, Koganei\, Tokyo 184-8588\, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24400923,RNA-Seq,300,15048944400,SAMN34535378,8613706157,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20188949,DNBSEQ-T7,PAIRED,PCR,TRANSCRIPTOMIC,Neoseiulus californicus,DNBSEQ,2023-05-02T00:00:00Z,RNA-seq_Egg-24h,SRP435565,2023-05-02T12:52:00Z,1,PRJNA966143,RNA-seq_egg,whole body,Japan,Asia,Japan: Ehime,Invertebrate,,,2020-07-02,Egg,"Collected in Uwajima\, Ehime\, Japan",,,,,,Yuji Miyashita,Citrus orchard,,,,,"Takeshi Suzuki\, Nakacho 2-24-16\, Koganei\, Tokyo 184-8588\, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558197,RNA-Seq,300,6558225900,SAMN37990381,2601724412,HUAZHONG AGRICULTURAL UNIVERSITY,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259623,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,9-16-1,SRP469015,2023-10-29T20:56:00Z,1,PRJNA1032411,9-16-1,fruit pulp,China,Asia,China: hubei province,Plant,,150 days after flowering,2021-09-01,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558198,RNA-Seq,300,6054249000,SAMN37990380,2381445088,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259622,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,8-16-3,SRP469015,2023-10-29T20:55:00Z,1,PRJNA1032411,8-16-3,fruit pulp,China,Asia,China: hubei province,Plant,,120 days after flowering,2021-08-02,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558199,RNA-Seq,300,6266557800,SAMN37990379,2487611941,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259621,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,8-16-2,SRP469015,2023-10-29T20:56:00Z,1,PRJNA1032411,8-16-2,fruit pulp,China,Asia,China: hubei province,Plant,,120 days after flowering,2021-08-03,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558200,RNA-Seq,300,6114968700,SAMN37990378,2347852834,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259620,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,8-16-1,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,8-16-1,fruit pulp,China,Asia,China: hubei province,Plant,,120 days after flowering,2021-08-01,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558201,RNA-Seq,300,5922177900,SAMN37990377,2360291486,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259619,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,7-16-3,SRP469015,2023-10-29T20:56:00Z,1,PRJNA1032411,7-16-3,fruit pulp,China,Asia,China: hubei province,Plant,,90 days after flowering,2021-07-03,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
