Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,Library Name,create_date,version,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Collection_Date,lat_lon,HOST,isolation_source,Cultivar,tissue,isolate,env_broad_scale,env_local_scale,dev_stage,source_material_id,sugarcane_variety,AGE,isol_growth_condt,env_medium,env_material,treatment,Depth,elev,samp_size,Ecotype,samp_mat_process,run_id (run),nominal_length (run),samp_collect_device,Soil_Type,collection_method,sieving,store_cond,annual_precpt,annual_temp,core,cur_land_use,cur_vegetation,drainage_class,fao_class,Fwd_Primer_Barcode,local_class_meth,local_class,nucl_acid_ext,pcr_cond,plot,rel_to_oxygen,Rev_Primer_Barcode,samp_vol_we_dna_ext,seq_meth,Site,size_frac,soil_fraction,target_gene,target_subfragment,tot_nitro,tot_org_carb,PH,soil_type_meth,ph_meth,pool_dna_extracts,Soil_horizon,soil_text_measure,tot_n_meth,tot_nitro_cont_meth,tot_org_c_meth,pi_email (run),pi_name (run),pi_organization (run),broad-scale_environmental_context,environmental_medium,local_scale_environmental_context,Lat_Google_cord,Long_Google_cord,Note,previous_land_use,replicate,env_biome,env_feature,Block,CH4_yield,replicates,time,ref_biomaterial,estimated_size,num_replicons,ploidy,propagation,chem_administration,id,BIOME,chem_mutagen,feature,material,Sample_Number,sbb,sample_type,strain,BIOMATERIAL_PROVIDER,genotype,collected_by,collaborator_library_name (run),host_age,host_genotype,host_life_stage,temp,air_temp_regm,gaseous_environment,target_amplicon,watering_regm,bz,climate_environment,Root_Order,altitude,A1,Number,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,PMIDs,PMID_count,Primary_PMID,PMID_source
SRR5713640,AMPLICON,558,54249952,SAMN07235294,36974995,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934158,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_T1B-ROOT_S120,SRP109688,PRJNA390436,its2_T1B-ROOT_S120,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Tully,Metagenome or environmental,2015-06,17.96 S 145.90 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,T1B-ROOT,Saccharum spp. hybrid MQ239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713641,AMPLICON,557,59856162,SAMN07235220,39508281,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934157,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_I11CB-ROOT_S159,SRP109688,PRJNA390436,its2_I11CB-ROOT_S159,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ingham,Metagenome or environmental,2015-06,18.65 S 146.13 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,I11CB-ROOT,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713643,AMPLICON,515,75962815,SAMN07235327,47969637,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934155,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_I14CA-STEM_S89,SRP109688,PRJNA390436,its2_I14CA-STEM_S89,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ingham,Metagenome or environmental,2015-06,18.64 S 146.14 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,I14CA-STEM,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713645,AMPLICON,538,74408820,SAMN07235326,46688064,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934153,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_I14BA-STEM,SRP109688,PRJNA390436,its2_I14BA-STEM_S54,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ingham,Metagenome or environmental,2015-06,18.64 S 146.14 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,I14BA-STEM,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713646,AMPLICON,558,52185594,SAMN07235224,35482604,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934152,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_I14BA-ROOT_S154,SRP109688,PRJNA390436,its2_I14BA-ROOT_S154,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ingham,Metagenome or environmental,2015-06,18.64 S 146.14 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,I14BA-ROOT,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713648,AMPLICON,558,63441603,SAMN07235225,42609569,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934150,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_I14CA-ROOT_S145,SRP109688,PRJNA390436,its2_I14CA-ROOT_S145,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ingham,Metagenome or environmental,2015-06,18.64 S 146.14 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,I14CA-ROOT,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713650,AMPLICON,552,57529057,SAMN07235121,36262271,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934148,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_I14CA-L4,SRP109688,PRJNA390436,its2_I14CA-L4_S88,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ingham,Metagenome or environmental,2015-06,18.64 S 146.14 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,I14CA-L4,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713651,AMPLICON,553,62322295,SAMN07235015,39753712,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934147,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_I14CA-L2,SRP109688,PRJNA390436,its2_I14CA-L2_S87,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ingham,Metagenome or environmental,2015-06,18.64 S 146.14 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,I14CA-L2,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713652,AMPLICON,550,65742948,SAMN07235004,40409936,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934146,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B4CB-L2,SRP109688,PRJNA390436,its2_B4CB-L2_S165,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2014-11,19.57 S 147.32 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,B4CB-L2,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713653,AMPLICON,555,74495092,SAMN07235110,45636488,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934145,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B4CB-L4,SRP109688,PRJNA390436,its2_B4CB-L4_S168,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2015-06,19.57 S 147.32 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,B4CB-L4,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713654,AMPLICON,559,85970049,SAMN07235213,60005572,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934144,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B4BB-ROOT_S162,SRP109688,PRJNA390436,its2_B4BB-ROOT_S162,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2014-11,19.57 S 147.32 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,B4BB-ROOT,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713655,AMPLICON,525,61917324,SAMN07235315,38664019,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934143,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B4BB-STEM_S175,SRP109688,PRJNA390436,its2_B4BB-STEM_S175,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2014-11,19.57 S 147.32 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,B4BB-STEM,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713656,AMPLICON,532,112987336,SAMN07235316,70981832,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934142,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B4CB-STEM_S173,SRP109688,PRJNA390436,its2_B4CB-STEM_S173,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2014-11,19.57 S 147.32 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,B4CB-STEM,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713659,AMPLICON,559,77300587,SAMN07235214,54025883,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934139,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B4CB-ROOT_S164,SRP109688,PRJNA390436,its2_B4CB-ROOT_S164,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2014-11,19.57 S 147.32 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,B4CB-ROOT,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713661,AMPLICON,547,57550125,SAMN07235203,36641214,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934137,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_T6A-L4,SRP109688,PRJNA390436,its2_T6A-L4_S43,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Tully,Metagenome or environmental,2015-06,17.92 S 145.97 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,T6A-L4,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713664,AMPLICON,545,73028675,SAMN07235197,44920993,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934134,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_T3A-L4,SRP109688,PRJNA390436,its2_T3A-L4_S34,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Tully,Metagenome or environmental,2015-06,17.92 S 145.97 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,T3A-L4,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713665,AMPLICON,544,68850336,SAMN07235308,44162524,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934133,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B1AA-STEM,SRP109688,PRJNA390436,its2_B1AA-STEM_S171,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2014-11,19.56 S 147.32 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,B1AA-STEM,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713666,AMPLICON,545,62063776,SAMN07235093,39364818,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934132,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_T3A-L2,SRP109688,PRJNA390436,its2_T3A-L2_S30,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Tully,Metagenome or environmental,2015-06,17.92 S 145.97 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,T3A-L2,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713667,AMPLICON,525,72907619,SAMN07235409,44929573,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934131,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_T6A-STEM_S39,SRP109688,PRJNA390436,its2_T6A-STEM_S39,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Tully,Metagenome or environmental,2015-06,17.92 S 145.97 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,T6A-STEM,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713668,AMPLICON,516,58388463,SAMN07235313,36522148,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934130,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_B3CB-STEM_S161,SRP109688,PRJNA390436,its2_B3CB-STEM_S161,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Ayr,Metagenome or environmental,2014-11,19.57 S 147.32 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,B3CB-STEM,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713669,AMPLICON,558,54426161,SAMN07235305,37819508,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934129,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_T6A-ROOT_S115,SRP109688,PRJNA390436,its2_T6A-ROOT_S115,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Tully,Metagenome or environmental,2015-06,17.92 S 145.97 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,T6A-ROOT,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713670,AMPLICON,556,60232328,SAMN07235184,37515938,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934128,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_M4CA-L4,SRP109688,PRJNA390436,its2_M4CA-L4_S114,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Mackay,Metagenome or environmental,2015-06,21.14 S 149.01 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,M4CA-L4,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713672,AMPLICON,545,87300474,SAMN07235100,54494609,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934126,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_T6B-L2,SRP109688,PRJNA390436,its2_T6B-L2_S29,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Tully,Metagenome or environmental,2015-06,17.92 S 145.97 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,T6B-L2,Saccharum spp. hybrid KQ228A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713673,AMPLICON,558,64862324,SAMN07235284,44917766,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934125,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_M4AB-ROOT_S135,SRP109688,PRJNA390436,its2_M4AB-ROOT_S135,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Mackay,Metagenome or environmental,2015-06,21.14 S 149.01 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,M4AB-ROOT,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713674,AMPLICON,517,131274197,SAMN07235388,81378089,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934124,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_M4AB-STEM_S109,SRP109688,PRJNA390436,its2_M4AB-STEM_S109,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Mackay,Metagenome or environmental,2015-06,21.14 S 149.01 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,M4AB-STEM,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713675,AMPLICON,549,88475636,SAMN07235079,54809316,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934123,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_M4BA-L2,SRP109688,PRJNA390436,its2_M4BA-L2_S149,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Mackay,Metagenome or environmental,2015-06,21.14 S 149.01 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,M4BA-L2,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713676,AMPLICON,556,71382724,SAMN07235183,44346974,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934122,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_M4BA-L4,SRP109688,PRJNA390436,its2_M4BA-L4_S150,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Mackay,Metagenome or environmental,2015-06,21.14 S 149.01 E,Saccharum hybrid cultivar,sugarcane leaf,,,,,,,M4BA-L4,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713678,AMPLICON,558,70305113,SAMN07235285,48484305,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934120,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_M4BA-ROOT_S131,SRP109688,PRJNA390436,its2_M4BA-ROOT_S131,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Mackay,Metagenome or environmental,2015-06,21.14 S 149.01 E,Saccharum hybrid cultivar,sugarcane roots,,,,,,,M4BA-ROOT,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR5713679,AMPLICON,517,56727407,SAMN07235389,35439022,WESTERN SYDNEY UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX2934119,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,plant metagenome,ILLUMINA,2017-06-20T00:00:00Z,its2_M4BA-STEM_S96,SRP109688,PRJNA390436,its2_M4BA-STEM_S96,2017-06-20T01:18:00Z,1.0,Australia,Oceania,Australia: Mackay,Metagenome or environmental,2015-06,21.14 S 149.01 E,Saccharum hybrid cultivar,sugarcane stalk,,,,,,,M4BA-STEM,Saccharum spp. hybrid Q240A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
